id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1608137397375766529,1608137397375766529,2022-12-28 16:26:47 UTC,2022-12-28,16:26:47,+0000,1222927522033094656,idextratime,Extra Time Indonesia,,Qatar University mengumumkan kamar yang ditempati Lionel Messi selama gelaran Piala Dunia 2022 akan diubah menjadi museum mini.  Kampus tersebut memang menjadi kamp timnas Argentina selama Piala Dunia kemarin. 🇦🇷  https://t.co/C6hjKTpXgX,in,[],[],"['https://pbs.twimg.com/media/FlFAb-YaMAEJ8yH.jpg', 'https://pbs.twimg.com/media/FlFAcLWaYAI-y05.jpg']",22,14,197,[],[],https://twitter.com/idextratime/status/1608137397375766529,False,,1,https://pbs.twimg.com/media/FlFAb-YaMAEJ8yH.jpg,,,,,,,[],,,,
1608118257361518596,1608118257361518596,2022-12-28 15:10:44 UTC,2022-12-28,15:10:44,+0000,734582844685705218,58o94,★,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/cOykHc6MGk",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/58O94/status/1608118257361518596,False,,0,,,,,,,,[],,,,
1608114838815010817,1608114838815010817,2022-12-28 14:57:09 UTC,2022-12-28,14:57:09,+0000,945591801330597892,harus_kamutahu,Harus kamu tahu,,"#youtube 8 stadion mewah dan canggih Piala Dunia Qatar 2022  https://t.co/O8UnnkwcVW Ibu Sri Mulyani, #ParkShinHye, 2022 MAMA AWARDS",in,[],['https://bit.ly/3i3tVJj'],[],0,0,0,"['youtube', 'parkshinhye']",[],https://twitter.com/harus_kamutahu/status/1608114838815010817,False,,0,,,,,,,,[],,,,
1608112598410743814,1608112598410743814,2022-12-28 14:48:15 UTC,2022-12-28,14:48:15,+0000,740603423079288832,gusyusufchannel,Gus Yusuf Channel,,"KH. Chudlori, Gus Dur dan Piala Dunia Qatar 2022  Gus @yusuf_ch   YouTube :  https://t.co/eaY7qup5no",in,"[{'screen_name': 'yusuf_ch', 'name': 'm yusuf chudlory', 'id': '231206266'}]",['https://youtu.be/M1xkDaYxid8'],[],0,2,6,[],[],https://twitter.com/gusyusufchannel/status/1608112598410743814,False,,0,,,,,,,,[],,,,
1608111124670709762,1608111124670709762,2022-12-28 14:42:24 UTC,2022-12-28,14:42:24,+0000,36205934,abuv_average88,Victoria Trice,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/FnZpPGdj1Q",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/abuv_average88/status/1608111124670709762,False,,0,,,,,,,,[],,,,
1608111004470374400,1608111004470374400,2022-12-28 14:41:55 UTC,2022-12-28,14:41:55,+0000,258206639,martinandrian_,Martin,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/YFxk4v9oub",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/martinandrian_/status/1608111004470374400,False,,0,,,,,,,,[],,,,
1608110254675623936,1608110254675623936,2022-12-28 14:38:56 UTC,2022-12-28,14:38:56,+0000,99036458,nuyuy_yups,NURUL HASANAH,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/dJQomO0Gli",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/nuyuy_yups/status/1608110254675623936,False,,0,,,,,,,,[],,,,
1608100757752119296,1608100757752119296,2022-12-28 14:01:12 UTC,2022-12-28,14:01:12,+0000,69891770,izhy_fly,KI-Q,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/Gcx0jcGNEo",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/izhy_fly/status/1608100757752119296,False,,0,,,,,,,,[],,,,
1608093410719846402,1608093410719846402,2022-12-28 13:32:00 UTC,2022-12-28,13:32:00,+0000,70618700,panji_sdqi,panji aribowo,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/68kKNZPcxD",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/panji_sdqi/status/1608093410719846402,False,,0,,,,,,,,[],,,,
1608087308057874433,1608087308057874433,2022-12-28 13:07:45 UTC,2022-12-28,13:07:45,+0000,745849790332805121,ivooxid,Ivoox Indonesia,,Menanti Kylian Mbappe Bangkit Usai Gagal di Piala Dunia 2022 Qatar  https://t.co/llHPi2rRND,in,[],['https://ivoox.id/menanti-kylian-mbappe-bangkit-usai-gagal-di-piala-dunia-2022-qatar'],[],0,0,0,[],[],https://twitter.com/ivooxid/status/1608087308057874433,False,,0,,,,,,,,[],,,,
1608080726511226880,1604085482681516035,2022-12-28 12:41:36 UTC,2022-12-28,12:41:36,+0000,1525466256442130433,meyvarizqia7_,Hesti 💎 Eva,,@indihomeborneo Argentina doooooooong min  #IndiHome #IndiHomeBorneo #AktivitasTanpaBatas #InternetnyaIndonesia #pialadunia #pialadunia2022 #pildun #pildun2022 #football #sepakbola #boladunia #footballgame,en,[],[],[],0,0,0,"['indihome', 'indihomeborneo', 'aktivitastanpabatas', 'internetnyaindonesia', 'pialadunia', 'pialadunia2022', 'pildun', 'pildun2022', 'football', 'sepakbola', 'boladunia', 'footballgame']",[],https://twitter.com/meyvarizqia7_/status/1608080726511226880,False,,0,,,,,,,,"[{'screen_name': 'indihomeborneo', 'name': 'IndiHome Borneo', 'id': '1268416073658798081'}]",,,,
1608068860590325760,1608068860590325760,2022-12-28 11:54:27 UTC,2022-12-28,11:54:27,+0000,76610522,alviadty,Alvi Aditya,,"Puan Maharani berharap gelaran Piala Dunia 2022 yang berlangsung di Qatar, bisa berjalan lancar.  Puan Harapan Rakyat  https://t.co/fCKZqgvLON",in,[],['https://ift.tt/PsECo4r'],[],0,0,0,[],[],https://twitter.com/alviadty/status/1608068860590325760,False,,0,,,,,,,,[],,,,
1608061347169996801,1608061347169996801,2022-12-28 11:24:36 UTC,2022-12-28,11:24:36,+0000,58880688,pikiran_rakyat,Pikiran Rakyat,,"Saksi Bisu Piala Dunia 2022, Kamar Lionel Messi di Qatar Disulap jadi Museum Mini  https://t.co/Qfm0Zdx5EY",in,[],['http://dlvr.it/Sg2tNN'],[],0,0,0,[],[],https://twitter.com/pikiran_rakyat/status/1608061347169996801,False,,0,,,,,,,,[],,,,
1608058428508848128,1608058428508848128,2022-12-28 11:13:00 UTC,2022-12-28,11:13:00,+0000,103523443,detikforum,detikForum,,Kamar Messi Selama di Qatar Diubah Jadi Museum  https://t.co/nSZaqip52q #detikforum #sepakbola #PialaDunia2022 #pialaduniaqatar  https://t.co/wberuMwJ9v,in,[],['https://forum.detik.com/argentina-juara-dunia-kamar-messi-di-qatar-diubah-jadi-museum-t3345053.html?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikforum'],['https://pbs.twimg.com/media/FlDnKbwaMAAmmUu.jpg'],0,0,0,"['detikforum', 'sepakbola', 'pialadunia2022', 'pialaduniaqatar']",[],https://twitter.com/detikforum/status/1608058428508848128,False,,1,https://pbs.twimg.com/media/FlDnKbwaMAAmmUu.jpg,,,,,,,[],,,,
1608053387651846146,1608053387651846146,2022-12-28 10:52:58 UTC,2022-12-28,10:52:58,+0000,2779927232,medioclubid,MedioClubID,,"MINI MUSEUM  Pengelola Qatar University mess, basecamp timnas #ARG selama gelaran Piala Dunia 2022 menjadikan kamar Leo Messi sebagai museum mini.  Yup, inilah gambaran kamar timnas Argentina termasuk Leo Messi selama di Qatar. #MC  https://t.co/gCBrZCHJNI",in,[],[],"['https://pbs.twimg.com/media/FlDz8VLaEAAi5lT.jpg', 'https://pbs.twimg.com/media/FlDz9eDacAANbkp.jpg', 'https://pbs.twimg.com/media/FlDz_6daYAAlGnb.jpg']",0,3,13,"['arg', 'mc']",[],https://twitter.com/medioclubID/status/1608053387651846146,False,,1,https://pbs.twimg.com/media/FlDz8VLaEAAi5lT.jpg,,,,,,,[],,,,
1608046474335510528,1608046474335510528,2022-12-28 10:25:30 UTC,2022-12-28,10:25:30,+0000,47274731,okezonenews,Okezone,,"Saksi bisu sejarah Piala Dunia 2022, kamar Lionel Messi di Qatar bakal disulap jadi museum mini. #LengkapCepatBeritanya #Bola #SepakBola #SepakbolaDunia #BolaDunia  https://t.co/LLPiLDw9gU",in,[],['https://bola.okezone.com/read/2022/12/28/51/2735842/saksi-bisu-sejarah-piala-dunia-2022-kamar-lionel-messi-di-qatar-bakal-disulap-jadi-museum-mini'],[],0,0,0,"['lengkapcepatberitanya', 'bola', 'sepakbola', 'sepakboladunia', 'boladunia']",[],https://twitter.com/okezonenews/status/1608046474335510528,False,,0,,,,,,,,[],,,,
1608040806400638976,1608040806400638976,2022-12-28 10:02:58 UTC,2022-12-28,10:02:58,+0000,1357119209864536065,mableo1brien,Mableo Brien,,"Saksi Bisu Sejarah Piala Dunia 2022, Kamar Lionel Messi di Qatar Bakal Disulap Jadi Museum Mini.",in,[],[],[],0,0,0,[],[],https://twitter.com/Mableo1Brien/status/1608040806400638976,False,,0,,,,,,,,[],,,,
1608034098148429824,1608034098148429824,2022-12-28 09:36:19 UTC,2022-12-28,09:36:19,+0000,2388795571,mojokdotco,Mojok.co,,Kabarnya di barat lagi ada fenomena orang-orang beli bidet/semprotan setelah pulang dari Qatar pasca nonton Piala Dunia 2022. #TandaSeru  https://t.co/UpuM6XPTXt,in,[],[],['https://pbs.twimg.com/media/FlDifVQakAARLF6.jpg'],11,11,86,['tandaseru'],[],https://twitter.com/mojokdotco/status/1608034098148429824,False,,1,https://pbs.twimg.com/media/FlDifVQakAARLF6.jpg,,,,,,,[],,,,
1608028402790924288,1608028402790924288,2022-12-28 09:13:41 UTC,2022-12-28,09:13:41,+0000,60005078,oke_zone,Oke Zone,,#kaleidoscope #euphoria Dunia #2022 : #motogpmandalika dan #pialadunia2022 #qatar   https://t.co/gZojLlUKXr,in,[],['https://www.youtube.com/watch?v=1XFFGCdYn7k'],[],0,0,0,"['kaleidoscope', 'euphoria', 'motogpmandalika', 'pialadunia2022', 'qatar']",[],https://twitter.com/oke_zone/status/1608028402790924288,False,,0,,,,,,,,[],,,,
1608026333275394050,1608026333275394050,2022-12-28 09:05:28 UTC,2022-12-28,09:05:28,+0000,1565520229186547712,startingsportid,Starting Sport,,"Terdapat 5 pencetak gol tertua di Piala Dunia 2022, siapa sajakah mereka? apakah termasuk Messi dan Ronaldo? | 77577sports #77577sports #lionelmessi #leomessi #messi #cristianoronaldo #ronaldo #cr7 #pestabola  #pildun #pestabola2022 #pildun2022   https://t.co/WDDl5Njaxi",in,[],['https://youtu.be/QYappV0ybBA'],[],0,0,0,"['77577sports', 'lionelmessi', 'leomessi', 'messi', 'cristianoronaldo', 'ronaldo', 'cr7', 'pestabola', 'pildun', 'pestabola2022', 'pildun2022']",[],https://twitter.com/StartingSportID/status/1608026333275394050,False,,0,,,,,,,,[],,,,
1608017964305092612,1608017964305092612,2022-12-28 08:32:12 UTC,2022-12-28,08:32:12,+0000,1466673559829311488,gerakanpis,Gerakan pis,, https://t.co/cGpCO6Qywl MASUK di akal: FIFA sudah atur Argentina jadi juara Piala Dunia. Piala Dunia Qatar Memang Terbaik. #PialaDunia2022 #PialaDuniaQatar2022 #Argentina #konspirasi  https://t.co/qvJIYiYcFG,in,[],['https://youtu.be/uOyrfAksCaQ'],[],0,0,0,"['pialadunia2022', 'pialaduniaqatar2022', 'argentina', 'konspirasi']",[],https://twitter.com/GerakanPis/status/1608017964305092612,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1608017864061251586/pu/img/rgLijWq2EjIg8DsJ.jpg,,,,,,,[],,,,
1608010708201144321,1608010708201144321,2022-12-28 08:03:22 UTC,2022-12-28,08:03:22,+0000,1584810232756436993,bolasinganew,Bola SingaNew,,Prediksi Piala AFF: Timnas Indonesia vs Thailand 29 Desember 2022  Link :  https://t.co/mUWZPMrxan  ✅Claim Bonus Deposit 10% [ 200K ] ✅Deposit Pulsa Tanpa Potongan  #Bolasinga #eventbola #pialadunia #pialadunia2022 #jadwalpialaduniaqatar #jadwalpialaduniaqatar2022  https://t.co/8iSTfmrZm4,in,[],['https://sukasinga.com/'],['https://pbs.twimg.com/media/FlDNKLGaMAE5SML.jpg'],0,0,0,"['bolasinga', 'eventbola', 'pialadunia', 'pialadunia2022', 'jadwalpialaduniaqatar', 'jadwalpialaduniaqatar2022']",[],https://twitter.com/BolasingaNew/status/1608010708201144321,False,,1,https://pbs.twimg.com/media/FlDNKLGaMAE5SML.jpg,,,,,,,[],,,,
1607999317360652288,1607999317360652288,2022-12-28 07:18:07 UTC,2022-12-28,07:18:07,+0000,775598663024259072,kabarbanten72,Kabar Banten,,"Messi jadi Dewa, Kamar Hotel Kapten Timnas Argentina di Piala Dunia Qatar 2022 jadi Museum  https://t.co/0NY3ulpQ8o",in,[],['https://kabarbanten.pikiran-rakyat.com/olahraga/pr-596025426/messi-jadi-dewa-kamar-hotel-kapten-timnas-argentina-di-piala-dunia-qatar-2022-jadi-museum'],[],0,0,0,[],[],https://twitter.com/KabarBanten72/status/1607999317360652288,False,,0,,,,,,,,[],,,,
1607996786869960706,1607996786869960706,2022-12-28 07:08:03 UTC,2022-12-28,07:08:03,+0000,1139396104347250688,beritabaruco,Beritabaru.co,,Kamar Tempat Lionel Messi Menginap di Piala Dunia 2022 Bakal Dijadikan Museum  https://t.co/3pwAgDTTYV #Argentina #BursaTransfer #LionelMessi #PialaDunia2022 #Qatar  https://t.co/tSOcTSsi6Y,in,[],['http://dlvr.it/Sg2Mg6'],['https://pbs.twimg.com/media/FlDAjnYakAEGWZk.jpg'],0,0,0,"['argentina', 'bursatransfer', 'lionelmessi', 'pialadunia2022', 'qatar']",[],https://twitter.com/Beritabaruco/status/1607996786869960706,False,,1,https://pbs.twimg.com/media/FlDAjnYakAEGWZk.jpg,,,,,,,[],,,,
1607994429041680384,1607994429041680384,2022-12-28 06:58:41 UTC,2022-12-28,06:58:41,+0000,1595378891040120832,risaadanya,risa adanya,,#koruptor #beritaterkini #beritanasional 8 stadion mewah dan canggih Piala Dunia Qatar 2022  https://t.co/UKiBpJSrZo,in,[],['https://bit.ly/3i3tVJj'],[],0,0,0,"['koruptor', 'beritaterkini', 'beritanasional']",[],https://twitter.com/RisaAdanya/status/1607994429041680384,False,,0,,,,,,,,[],,,,
1607993440616468484,1607993440616468484,2022-12-28 06:54:45 UTC,2022-12-28,06:54:45,+0000,1575678304413454337,nazwaa02115657,nazwaa,,"90 WNI Volunteer di Piala Dunia Qatar 2022, Jadi Duta Bangsa  https://t.co/okGPFHLKtF",in,[],['https://sinpo.id/detail/43378/90-wni-volunteer-di-piala-dunia-qatar-2022-jadi-duta-bangsa'],[],0,0,0,[],[],https://twitter.com/nazwaa02115657/status/1607993440616468484,False,,0,,,,,,,,[],,,,
1607990850809925635,1607946367892324352,2022-12-28 06:44:28 UTC,2022-12-28,06:44:28,+0000,127436299,ocepyosep,Korban Imperialis Kapitalis,,"@DanarKurniawan_ @Ve78584392 @gibran_tweet Sebelum argentina juara dan pinalti prancis bapuk, piala dunia 2022 diselenggarakan di qatar itu awal kesalahan mas gibran",in,[],[],[],0,0,0,[],[],https://twitter.com/ocepyosep/status/1607990850809925635,False,,0,,,,,,,,"[{'screen_name': 'DanarKurniawan_', 'name': 'Deka', 'id': '1194843245777309696'}, {'screen_name': 'Ve78584392', 'name': 'masi disini', 'id': '1342793128336506882'}, {'screen_name': 'gibran_tweet', 'name': 'Gibran Rakabuming', 'id': '1356478042797797377'}]",,,,
1607987744479006721,1607987744479006721,2022-12-28 06:32:07 UTC,2022-12-28,06:32:07,+0000,945591801330597892,harus_kamutahu,Harus kamu tahu,,#youtube Stadion Piala dunia Qatar 2022 yang dibuat dari bahan bekas  https://t.co/qlaz8Y77py Baifern Pengendalian IMEI #Kasmaran #TigaPeriodeMbahmu,in,[],['https://bit.ly/3Ox1mA6'],[],0,0,0,"['youtube', 'kasmaran', 'tigaperiodembahmu']",[],https://twitter.com/harus_kamutahu/status/1607987744479006721,False,,0,,,,,,,,[],,,,
1607980803442765827,1607980803442765827,2022-12-28 06:04:33 UTC,2022-12-28,06:04:33,+0000,95141299,vivabola,VIVAbola,,Kamar Hotel Messi di Piala Dunia 2022 Qatar Diubah Jadi Museum  https://t.co/aETeAp9JHj,in,[],['http://dlvr.it/Sg2G94'],[],0,1,1,[],[],https://twitter.com/VIVAbola/status/1607980803442765827,False,,0,,,,,,,,[],,,,
1607978166026670082,1607978166026670082,2022-12-28 05:54:04 UTC,2022-12-28,05:54:04,+0000,1539830140770758657,themerdekatimes,The Merdeka Times (TMT),,"4 tahun lagi giliran Amerika Syarikat pula jadi tuan rumah, merekalah antara yang lantang memburukkan Qatar.   Anda rasa mereka mampu tandingi rekod ini?  #PialaDunia2022 #FIFA #Qatar #NegaraIslam #Arab #BBCSport #themerdekatimes  https://t.co/UStHmp3WDe",in,[],['https://themerdekatimes.com/news/2022/12/piala-dunia-fifa-qatar-dinobat-terbaik-abad-ini-bbc-sport/'],[],1,0,0,"['pialadunia2022', 'fifa', 'qatar', 'negaraislam', 'arab', 'bbcsport', 'themerdekatimes']",[],https://twitter.com/TheMerdekaTimes/status/1607978166026670082,False,,0,,,,,,,,[],,,,
1607973776888856581,1607973776888856581,2022-12-28 05:36:37 UTC,2022-12-28,05:36:37,+0000,1593416608177065984,asrabasa,AS Rabasa,,Besaran gaji piala dunia 2022 Qatar  https://t.co/MzdZ6mVe1L,in,[],['https://www.vagansa.com/olahraga/pr-7596325173/ini-rincian-gaji-wasit-piala-dunia-2022-di-qatar-ada-kategori-wasit-utama-asisten-wasit-keempat-dan-var'],[],0,0,0,[],[],https://twitter.com/AsRabasa/status/1607973776888856581,False,,0,,,,,,,,[],,,,
1607970378282070017,1607970378282070017,2022-12-28 05:23:07 UTC,2022-12-28,05:23:07,+0000,1336636054154039296,nabiladestiani3,bilaa,,"90 WNI Volunteer di Piala Dunia Qatar 2022, Jadi Duta Bangsa  https://t.co/75RZ0yLtY3",in,[],['https://sinpo.id/detail/43378/90-wni-volunteer-di-piala-dunia-qatar-2022-jadi-duta-bangsa'],[],0,0,0,[],[],https://twitter.com/NabilaDestiani3/status/1607970378282070017,False,,0,,,,,,,,[],,,,
1607963545509195777,1607963545509195777,2022-12-28 04:55:58 UTC,2022-12-28,04:55:58,+0000,1074272005938008064,opanshippuden,Opan Shippuden,,"Congratulations buat argentina, sdh berhasil mnjdi juara fifa world cup qatar 2022 (piala dunia 2022)... Vamous argentina 🇦🇷😉 dn sukses buat pemain terbaik nya, lionel messi... Vamous 😉",in,[],[],[],0,0,0,[],[],https://twitter.com/opanshippuden/status/1607963545509195777,False,,0,,,,,,,,[],,,,
1607957261694943234,1607957261694943234,2022-12-28 04:31:00 UTC,2022-12-28,04:31:00,+0000,940477788959555584,bolaskorcom,bolaskor.com,,Dipulangkannya Benzema jelang laga perdana Piala Dunia 2022 memicu polemik.  #bolaskorcom #benzema #pialadunia #france      https://t.co/yduvGe0YGY,in,[],['https://bolaskor.com/post/read/sang-agen-akui-karim-benzema-diusir-dari-timnas-prancis'],[],0,0,0,"['bolaskorcom', 'benzema', 'pialadunia', 'france']",[],https://twitter.com/bolaskorcom/status/1607957261694943234,False,,0,,,,,,,,[],,,,
1607957220754620416,1607957220754620416,2022-12-28 04:30:50 UTC,2022-12-28,04:30:50,+0000,1297600277483159553,penariauco,Pena Riau,,Piala Dunia Qatar 2022 Dinobatkan Jadi Piala Dunia Terbaik Abad Ini   https://t.co/25hRCrU74v,in,[],['https://penariau.co/2022/12/28/piala-dunia-qatar-2022-dinobatkan-jadi-piala-dunia-terbaik-abad-ini/'],[],0,0,0,[],[],https://twitter.com/penariauco/status/1607957220754620416,False,,0,,,,,,,,[],,,,
1607956616367964160,1607956616367964160,2022-12-28 04:28:26 UTC,2022-12-28,04:28:26,+0000,1853908873,iam_dioo,bung opal,,Ayam Burger King ini ibarat Qatar di Piala Dunia 2022.,in,[],[],[],0,0,0,[],[],https://twitter.com/iam_dioo/status/1607956616367964160,False,https://twitter.com/ObiWan_Catnobi/status/1607940646677143552,0,,,,,,,,[],,,,
1607956011775844353,1607956011775844353,2022-12-28 04:26:02 UTC,2022-12-28,04:26:02,+0000,1379428591973244943,gijnindonesia,GIJN Indonesia,,"⚽ Terpilihnya Qatar sebagai tuan rumah Piala Dunia 2022 menimbulkan banyak pertanyaan dari publik. Pasalnya, Qatar punya catatan buruk terkait isu hak asasi manusia. @ZDF mengungkapkan bagaimana Qatar terpilih sebagai tuan rumah Piala Dunia 2022.  https://t.co/kTV4zgXhYz",in,"[{'screen_name': 'zdf', 'name': 'zdf', 'id': '57350105'}]",['https://www.youtube.com/watch?v=XJEfdMxwLZI'],[],0,0,0,[],[],https://twitter.com/gijnIndonesia/status/1607956011775844353,False,,0,,,,,,,,[],,,,
1607954640301338624,1607744386070360064,2022-12-28 04:20:35 UTC,2022-12-28,04:20:35,+0000,909844376829935616,duniabolasepakm,#MisiMemburuPialaAsia 🌍⚽ | 🇲🇾 دنيا بولا سيڤق,,"@wafiyqqqq Ubah secara bertahap. Dulu kelayakan Piala Asia &amp; Piala Dunia adalah berasingan sebelum digabungkan. Rantau bersaing ke peringkat benua. Kemudian, top4 Piala Asia ke Piala Dunia. Ini idea saja. Terpulang kepada badan2 bolasepak. Jurang boleh dirapatkan, Qatar 2022 sudah buktikan.",in,[],[],[],1,1,2,[],[],https://twitter.com/duniabolasepakM/status/1607954640301338624,False,,0,,,,,,,,"[{'screen_name': 'wafiyqqqq', 'name': 'wafiyyyyy', 'id': '961969525'}]",,,,
1607953390885277709,1607953390885277709,2022-12-28 04:15:37 UTC,2022-12-28,04:15:37,+0000,1597096378529816576,nekopoi_indo,Nekopoi Indonesia,,Stadion Piala dunia Qatar 2022 yang dibuat dari bahan bekas  https://t.co/zflf2kuiZ8 Nia Ramadhani Mirip #SiBiruBiru Hobi #PrankGBK,in,[],['https://bit.ly/3Ox1mA6'],[],0,0,0,"['sibirubiru', 'prankgbk']",[],https://twitter.com/nekopoi_indo/status/1607953390885277709,False,,0,,,,,,,,[],,,,
1607952800511844353,1607952800511844353,2022-12-28 04:13:16 UTC,2022-12-28,04:13:16,+0000,47596019,liputan6dotcom,LIPUTAN6,,"Qatar mendapatkan jumlah voting yang sangat tinggi, yaitu 78% suara dan menempatkan Piala Dunia 2022 di Qatar sebagai Piala Dunia terbaik dalam satu abad terakhir ini.  https://t.co/4zCvrNpGT5",in,[],['https://www.liputan6.com/bola/read/5165336/hasil-voting-nobatkan-piala-dunia-2022-qatar-jadi-yang-terbaik-abad-ini?utm_source=TWITTER&utm_medium=Post&utm_campaign=TWITTER_Red'],[],1,0,6,[],[],https://twitter.com/liputan6dotcom/status/1607952800511844353,False,,0,,,,,,,,[],,,,
1607952126474584064,1607952126474584064,2022-12-28 04:10:35 UTC,2022-12-28,04:10:35,+0000,1597096378529816576,nekopoi_indo,Nekopoi Indonesia,,8 stadion mewah dan canggih Piala Dunia Qatar 2022  https://t.co/0C1V14nfUP Nia Ramadhani Mirip #SiBiruBiru Hobi #PrankGBK,in,[],['https://bit.ly/3i3tVJj'],[],0,0,0,"['sibirubiru', 'prankgbk']",[],https://twitter.com/nekopoi_indo/status/1607952126474584064,False,,0,,,,,,,,[],,,,
1607950593599107072,1607950593599107072,2022-12-28 04:04:30 UTC,2022-12-28,04:04:30,+0000,898126444588441600,mycity_view,MyCity View,,"Lusail merupakan kota kedua terbesar di Qatar, terletak di pesisir selatan provinsi Al Daayen.  Saat menjadi tuan rumah Piala Dunia 2022, pemerintah Qatar merombak Lusail dengan dana 330 miliar Dollar Amerika Serikat. #Lusail #Qatar2022 #MyCityView  https://t.co/XcOHhERRIY",in,[],['https://www.youtube.com/watch?v=fLoPOPo5htI'],[],0,0,1,"['lusail', 'qatar2022', 'mycityview']",[],https://twitter.com/mycity_view/status/1607950593599107072,False,,0,,,,,,,,[],,,,
1607946777906540545,1607946777906540545,2022-12-28 03:49:20 UTC,2022-12-28,03:49:20,+0000,1575491144435175426,awaliah03_99222,Awaliah,,"90 WNI Volunteer di Piala Dunia Qatar 2022, Jadi Duta Bangsa  https://t.co/NQvES2gnjm",in,[],['https://sinpo.id/detail/43378/90-wni-volunteer-di-piala-dunia-qatar-2022-jadi-duta-bangsa'],[],0,0,0,[],[],https://twitter.com/Awaliah03_99222/status/1607946777906540545,False,,0,,,,,,,,[],,,,
1607944196782186497,1607944196782186497,2022-12-28 03:39:05 UTC,2022-12-28,03:39:05,+0000,1576197329626943488,de_liput,Kabar Nuswantara,,Hasil Voting Nobatkan Piala Dunia 2022 Qatar Jadi yang Terbaik Abad Ini  https://t.co/839l0Cg4t5,in,[],['http://dlvr.it/Sg24nl'],[],0,4,0,[],[],https://twitter.com/De_Liput/status/1607944196782186497,False,,0,,,,,,,,[],,,,
1607942495639580673,1607942495639580673,2022-12-28 03:32:19 UTC,2022-12-28,03:32:19,+0000,1346723311472918534,kharismasang,SangKharisma,,"Pembongkaran stadion sepak bola Piala Dunia 2022 -  Stadion 974 di Ras Abu Aboud  - Doha, QATAR.                                Hebatnya sistem Knock Down dalam pembangunan tab.  https://t.co/RLF7UeQfHG",in,[],[],[],0,0,0,[],[],https://twitter.com/KharismaSang/status/1607942495639580673,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1607942255817654273/pu/img/64QEuj_k23HugKle.jpg,,,,,,,[],,,,
1607940221139816450,1607940221139816450,2022-12-28 03:23:17 UTC,2022-12-28,03:23:17,+0000,1012174601055449088,idsinpo,SINPO ID,,"90 WNI Volunteer di Piala Dunia Qatar 2022, Jadi Duta Bangsa  https://t.co/HA7M7YPFh1",in,[],['https://sinpo.id/detail/43378/90-wni-volunteer-di-piala-dunia-qatar-2022-jadi-duta-bangsa'],[],0,0,2,[],[],https://twitter.com/IdSinpo/status/1607940221139816450,False,,0,,,,,,,,[],,,,
1607936445821620224,1607936445821620224,2022-12-28 03:08:17 UTC,2022-12-28,03:08:17,+0000,1353204137563889664,terasjabar_,Terasjabar.id,, https://t.co/gYFBXHWK9w   Kamar Hotel Tempat Lionel Messi Tidur Saat Piala Dunia 2022 Dijadikan Museum !  #LionelMessi  #Qatar  #PialaDunia2022,in,[],['https://terasjabar.id/plugin/article/view/183997/kamar-hotel-tempat-lionel-messi-tidur-saat-piala-dunia-2022-dijadikan-museum-'],[],0,0,0,"['lionelmessi', 'qatar', 'pialadunia2022']",[],https://twitter.com/terasjabar_/status/1607936445821620224,False,,0,,,,,,,,[],,,,
1607935637113667584,1607935637113667584,2022-12-28 03:05:04 UTC,2022-12-28,03:05:04,+0000,47596019,liputan6dotcom,LIPUTAN6,,Hasil Voting Nobatkan Piala Dunia 2022 Qatar Jadi yang Terbaik Abad Ini  https://t.co/CNkhDZU0E8,in,[],['http://dlvr.it/Sg22Xl'],[],1,2,2,[],[],https://twitter.com/liputan6dotcom/status/1607935637113667584,False,,0,,,,,,,,[],,,,
